1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
981.42851013846,1129.3687430994241,1256.3436473514598,1321.6561610561719,1407.7863822519475,1514.7139664470294,1467.7815432115647,1455.5113380184932,1465.1357203015596,1361.8021881076352,1241.8120702331119,1130.0527225055941,1008.1421476258399,860.8097771804876,736.4238027325109,655.7567203688261,571.8169124719973,517.357192620059,507.91841089924145,518.305773558126,580.6208943561986,636.8956665649781,752.0148886074458,869.8776683025474
992.6637427530225,1134.5819529763116,1233.4563269792238,1374.0057639570111,1459.3323841732872,1455.4361311728999,1497.5304905053702,1466.438620175666,1403.1427700198012,1380.3499786391933,1245.6217932529896,1109.5144825162372,1008.6681178637955,857.6280829215099,765.0536654508066,637.3041819088976,553.7502620366806,509.30140944360596,496.143696843891,516.2333052250144,578.5009486817398,652.8257797388461,743.9745247778415,849.5603726500075
982.991184705249,1157.4434928097892,1247.4822487433241,1366.4825269168691,1401.1043856637466,1448.4136053589548,1525.9417579833791,1489.47919608174,1419.306633505415,1341.1938670704817,1224.3273284011093,1110.9250190748367,976.2293053732593,885.3524206317192,748.7363698951187,634.3969388611926,573.7697950422355,509.169148145577,489.0480058787113,519.5807052824853,578.2067790260306,631.1563180183325,761.4425996209372,857.1037257955187
979.6450710818274,1102.188609192999,1237.0609416882553,1368.9237841487875,1432.5239693999392,1509.1312762986959,1478.7908477641117,1469.2590565597566,1415.683340324159,1385.9236969000874,1277.5628746657146,1120.4129950481747,996.8000751796166,862.507899293761,759.244084398953,631.578760895426,554.7244665781421,514.5562805443179,493.6273512778516,525.9617927978924,573.8423757224713,647.9267776433859,756.0553317867559,878.9602954133513
1014.0527411699171,1153.5507977561526,1228.1084483617333,1362.08958572689,1407.47795195719,1478.7461778955221,1521.4713591467798,1512.2290226413602,1451.5865637696454,1322.1109005629146,1241.213254777111,1110.382181450175,1024.94012438162,855.0946354604754,740.4117916067432,641.8316177785368,554.5387150137448,526.6122237816302,503.4090355465781,508.24094791499857,566.938212818561,632.8282341081787,754.1617420259957,858.9099055303548
976.9319466432379,1107.6818011888254,1253.453913913764,1362.823919113673,1420.4595569912194,1493.5996447865125,1488.904957493146,1455.5769633828313,1419.7724012330746,1346.465388220424,1275.7899271689434,1107.7056808605257,979.3081945283627,873.2676314043609,767.3772295676184,659.6100441833371,572.6640899720514,505.83679026363404,507.6600356070222,521.7776638564135,556.8929465285306,645.3135089343242,733.0995995767323,883.7309944861122
1010.9317108594141,1146.6120163954677,1266.275977538761,1337.8019258014217,1453.7727937683185,1464.364381663132,1472.8421608452295,1474.8355373911013,1432.8579618052813,1339.0583326804754,1256.61143153462,1135.197956944566,986.9908829107159,875.9257818363355,744.6469844082817,654.0323241723636,561.0457801406068,524.7614510564249,497.87776202213524,518.4134456410313,571.9015562363217,647.0406090108613,740.9106812039262,891.457729662098
979.8027703443672,1119.5228791828986,1253.0695186301523,1321.6569369056003,1408.2870053478734,1505.1528148419904,1521.2860786496296,1493.1187175085636,1461.8019027187809,1370.8466190414138,1237.4240291843075,1137.5902042614346,992.0041182179602,881.466086656108,745.6797640816675,635.2386266557216,577.6596038654166,521.9594207452291,506.1169684788578,518.577803460343,575.0085132776285,644.7617560981821,752.4672390248713,851.549087171725
1002.7534357069214,1147.1753376300642,1262.8465952324357,1374.0700246859556,1432.7332013381551,1511.2382063612395,1470.6226753628207,1510.8204107503188,1423.7892227354068,1325.870687989495,1257.4583136556375,1126.8622864832212,996.4186301266367,885.9141340020797,736.4171762790008,650.226214956826,564.5421695923452,517.7676280720028,499.9852345158036,507.578644997417,567.3279265573155,658.1507027349535,737.6712841971512,849.3249509088514
978.3782648381635,1127.1391667649257,1279.653253355725,1322.7084060591365,1468.1881133144577,1485.6361823381105,1471.5105203957569,1476.92275885802,1412.0448650855096,1368.0466628802853,1252.5946056540995,1117.4355200922473,987.771131835172,886.5648060042213,759.984075901685,644.3839612477188,564.3086015840571,523.1762018411853,511.76836572389476,506.16877680365167,557.3225351477796,641.9966875014867,750.2893047653187,851.9341042671548
977.6744806178598,1113.567422326284,1242.87247025982,1369.747433375822,1440.8881323246867,1448.0542698391273,1465.8759640122084,1479.4060062917706,1459.8709892695483,1381.639428374483,1241.5690892693501,1151.2846410538423,1021.4562154182314,866.5254299323972,759.2277435637884,642.0941602270652,557.1664264162915,518.9810934401911,489.66055780690783,521.2600689010065,575.7529190785773,659.8734975744463,748.050936938241,853.9354199332629
1020.1245756961204,1150.3244882943309,1279.225638626645,1359.913660099164,1445.4371766740205,1473.5668214176462,1476.2351983167302,1467.518967572194,1448.8228830732878,1341.7086908352533,1261.9741549761804,1129.5314541205337,997.4498045872836,890.9460973917102,737.4783943723813,646.0316163408326,557.3404242834249,528.3461607592297,499.7154852998582,512.6930967671507,557.5843890680079,649.4881633072663,746.2109597070264,854.3618062546813
976.6186876088324,1123.271328614676,1255.1980266548287,1354.8274299365628,1461.6749440492997,1513.4836618205993,1532.722307706836,1505.1845673805192,1431.4088583247874,1355.163788730802,1243.5821912453894,1123.7367126768484,977.0789837181667,883.5980773318295,740.4757615311947,631.2337504439749,566.0370090500586,522.6690736117797,498.40079475263894,513.524680387231,571.4814404077359,635.5492893944854,731.6749454444283,874.6136072780391
1001.5225268052299,1150.0675806348768,1244.7418875820738,1372.9170072880174,1398.4717830112434,1447.9114423165242,1507.3924085498954,1462.664091462405,1402.0069984805177,1328.3603488418628,1242.171442068269,1120.212567555337,1003.1896244689261,887.4623162415832,744.9629088503021,636.2378166367962,569.1994060757065,504.16694225127924,497.1204591588528,512.3123214944234,563.7949120399445,631.9274518826736,752.0331332294147,875.9954389450435
1012.4732733909066,1155.2421495859492,1240.9214138862724,1364.1307455092774,1428.8599900293507,1461.8342295420125,1529.1971411462978,1501.1964153985173,1464.7388076189989,1375.3146055889404,1276.0917509115068,1108.4052110896266,975.7857267862628,857.4701230584673,746.7046910359347,652.5116689714102,565.2427117388016,517.3821129453219,506.5248028150875,505.9363894342078,572.041996050666,631.8604679711175,740.5743199345324,880.2659489827631
1009.1534129952545,1124.0610055264744,1237.1598546613416,1375.7589592803379,1416.8736391575005,1448.203103907788,1481.0450467963926,1447.4602902721822,1455.273898468074,1327.9894934938402,1279.6231275699722,1113.2015746656139,990.3035707498829,874.2988571070391,742.807804014406,642.5451064776488,555.7669084682958,514.1693661794358,488.1308234971971,509.90111994010573,578.5955218983138,639.360794153911,741.4086879368821,878.3936861004362
1019.1451635624403,1117.8807554611883,1242.2705508262638,1368.0819152724591,1453.945146577392,1491.4005207254036,1475.9248055005137,1459.2900291663598,1451.4951757154063,1367.551145352786,1274.7674327724055,1145.209966473698,996.0608327984319,854.627089836679,764.6427025744503,652.7670190526173,569.1524918524269,521.7387435245465,497.12862476638634,512.9855876310079,569.1259360723725,645.8889598859055,757.8363658748029,889.5734044147769
1017.3647416976138,1123.0549245440563,1242.0297907139288,1382.4404038427028,1425.4622947673581,1505.2250771748509,1469.4556432278248,1479.3376558347436,1434.1762128518583,1374.4548400236772,1273.6006344724553,1109.7950237221003,1005.8577909684484,876.2118617957408,736.9327584708145,657.2284324677637,568.5029580139307,528.9733123565983,492.15778209602956,517.6826103086516,561.982266749626,651.0517356152983,754.0527988980417,871.1314120582846
991.2428144006225,1129.6322027466301,1242.0159927054744,1380.000476942762,1430.2558255420404,1481.1265275177436,1481.891925923504,1464.7102501707097,1465.5340361402943,1340.9656294643546,1273.0213528280592,1134.7616113740353,1024.0259841937907,855.9678040058492,766.5590220227065,655.2534658527353,568.9154007769275,522.4364167290363,505.5609044745738,515.7027250445709,570.7996685266871,637.67303788984,732.0510058178427,878.2736880614805
998.7228511273308,1152.3120045111255,1235.252350624439,1375.0722596222959,1467.8583681092168,1512.4800189441148,1534.8304162337997,1457.6832874648958,1409.0154614658709,1335.1657986118737,1241.342682804325,1107.6910322607735,982.5345465461531,849.6300117112803,766.2483359599078,641.9564364350813,570.5602073217394,515.8617440552289,506.0762806183934,524.9511889526034,563.6701298888314,647.5884040885451,734.9059410929597,861.2523674599714
986.1379511479415,1118.598767597416,1239.028260614066,1358.6295183093878,1421.0305667072928,1470.1249891164612,1524.846320653855,1446.7892236681594,1397.5642439889684,1323.580076500631,1272.8465752619406,1136.9618869914887,1011.3981604599636,890.5134512757907,739.425007670765,660.0219934541008,559.6901816813648,517.5248008548247,504.52675550881827,524.721778050016,559.8464073494931,645.7039750995557,732.9596526078674,861.3569310361738
1024.0483827984526,1152.285900733056,1255.1306601939818,1372.94259984943,1461.8313408683098,1470.4952780990104,1536.0375356078275,1479.1464272376004,1408.5724138782625,1355.588746869519,1255.8526661307828,1140.2989830820197,1008.5476464107171,850.629803139611,755.214167803953,660.074511018797,571.8097013310548,529.3222954873817,500.28769227311477,525.0565519783776,556.7892505798768,659.2314257988272,747.6164264630451,886.9867141972153
