1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
1067.967342234694,944.6371160425313,1067.4142070719918,977.6571796339848,1015.172991958714,1051.6359503522144,1105.4897097099738,1055.6766372788738,1049.0399975442542,993.4091822593712,1010.1132885191187,885.718107177207,945.2983063802927,937.5931565206436,960.895899269724,977.4625269351387,1022.6126589915058,1025.5826521548574,1041.924377141434,1097.1771856577734,1020.6808422818341,985.3181732405526,1025.8405534299434,957.9956144334657
1050.7714516685867,970.4774985809897,982.2252674655311,922.1886043747714,972.3967451009679,1021.9770333836385,1079.5300099679641,969.3013878934461,976.74334595238,1017.2686739173569,943.2208212661834,1055.0893443783182,862.3421213290211,963.7116808711487,961.9450798474256,1001.3915359357833,1031.3004033728416,1016.3720530552583,953.8093443615038,953.8090998896707,1007.0102057156696,1047.8431018097908,1049.0736255771178,1041.5396984363872
1084.8084306228104,983.7500392382459,1010.0774786081143,965.5796531547572,956.5223935504021,987.8882536466812,1041.411412513948,1036.717970426883,1000.160788096476,990.9292396293844,977.3445026862647,980.8044907812671,943.6788065628893,937.8294188815445,978.2037438759975,972.5813124921601,1048.8870372367821,986.5565639323435,1047.3038468146938,924.8355069491196,901.6020020019669,914.165478330402,864.1461344276476,890.2658027955781
955.6817425417927,978.2033542131676,875.5466208920207,915.451625318732,878.1947412291886,887.7564879512122,900.3981465044187,898.0481338607187,893.3583053712994,866.533703248232,837.8936069818172,843.0684997042321,770.3718314731029,833.4763249338876,707.7579239875344,821.2831588316601,809.9243999592899,784.8450436416388,802.041651660071,899.3638941130253,941.0533690591361,940.1136773969374,918.8843857719683,882.7361002047455
974.2494537799631,1055.0042041189583,1093.2543989959538,1042.8729031189325,1008.5915161594183,988.4728769408841,961.8029680993466,1024.4048550070302,988.9533215460907,968.1778013968782,1056.3943585393058,1044.3692633162013,1098.2027867683587,1022.0663226047046,1068.4641773181677,1010.0195162871235,926.2516145905688,950.5991749689252,921.706651215376,977.4156641713228,910.7588414658417,885.2169426386993,952.9457423153397,1027.9457490612924
978.352057093932,991.0103376024396,1008.5914489193337,997.0521711491001,976.0854592684803,976.1007729040311,998.763384635042,1023.2625601597165,1020.7881857430234,1049.3481145732355,1065.5328154527263,1118.3736156192874,1115.3826363241587,1155.172073403124,1036.509740335752,1113.3969678386177,1116.4847007202025,1117.9680267475956,1131.9053684996932,1100.681933573313,1122.6640133041396,1177.7375052363154,1170.8183529248527,1166.2675377112002
972.492059978222,964.2827368388906,981.5756258825002,1018.6974106698851,1021.9602707020105,1023.7310797671237,1064.2926426480117,1050.9390917993444,930.901676178854,1049.571686680443,1010.3731827603074,1007.6087443254366,1005.4234366664384,1095.7486495946466,1113.9302780698779,1079.7440996285288,1133.1211555709087,1017.1398605540313,1126.7781567011725,1012.6460029925021,1075.7008323413638,1088.1715644968372,1038.1023227630333,1086.2318618120848
1050.1556821886923,1011.6044826252125,970.2786972653414,1011.265264024092,989.2507657410581,958.2122050306148,983.758439032955,951.4780039847585,1018.9384264715053,1022.1316213125297,1049.9263281311833,1069.2873752703022,1024.9443788036153,1043.7179124024688,1031.7832963408732,981.5699224268766,968.8565921894434,968.3196986848866,898.2084334503758,844.2549521554564,860.7601993007756,816.4118528686433,894.3730092838326,858.5688785818896
1030.9365986448695,1098.4885242070304,1037.1145321008937,1100.3133964300691,1053.6134168566568,1060.502099810593,993.4241272790699,1021.7406285103932,1067.6541930075637,1072.0957394219104,1042.7879244164294,1116.2264825422087,1030.4546452867053,1136.8807396557263,1073.2165764519361,1145.2360963373624,1146.1022986275502,1162.6728835222689,1132.029540014628,1163.8737706292009,1151.1992205128597,1199.4609454580755,1185.4760076694897,1181.4946195058542
1022.6861176460717,1039.5506107903418,999.6297335214878,992.5157801397365,819.591458915885,899.4171879454677,856.2518321169549,833.1068088237761,819.0446079744185,811.8938944327806,854.0014303542372,773.4115636059722,879.4019447748399,912.4269522233744,864.5815680158728,999.3529359230757,981.0583814800076,1019.5677056436397,1051.9745902845234,1055.351063746554,1012.8396768614541,1041.8654117797905,1008.552866492471,1019.9815797187731
